repo_name,slice_id,chain_type,start_state,timeline_len,has_bu,has_c,has_f,first_core_commit_num,first_full_commit_num,has_full_commit0,state_path,timeline
Spyware,<body>@WindowTracker.py_slice.py,all_core,Core Attack Chain,47,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(2ee4e):Core Attack Chain -> 1(84840):Core Attack Chain -> 2(7952d):Core Attack Chain -> 3(53c4a):Core Attack Chain -> 4(289d2):Core Attack Chain -> 5(d5db4):Core Attack Chain -> 6(21e7f):Core Attack Chain -> 7(47253):Core Attack Chain -> 8(3bac0):Core Attack Chain -> 9(401eb):Core Attack Chain -> 10(132bd):Core Attack Chain -> 11(e9d43):Core Attack Chain -> 12(c1f3c):Core Attack Chain -> 13(ba54c):Core Attack Chain -> 14(63413):Core Attack Chain -> 15(4ff70):Core Attack Chain -> 16(1d8cd):Core Attack Chain -> 17(7c2d0):Core Attack Chain -> 18(34e7a):Core Attack Chain -> 19(ce1f8):Core Attack Chain -> 20(46db8):Core Attack Chain -> 21(30e5c):Core Attack Chain -> 22(3700c):Core Attack Chain -> 23(5f55f):Core Attack Chain -> 24(93974):Core Attack Chain -> 25(3b7d3):Core Attack Chain -> 26(e91fb):Core Attack Chain -> 27(2498b):Core Attack Chain -> 28(9edb2):Core Attack Chain -> 29(8e66b):Core Attack Chain -> 30(318c9):Core Attack Chain -> 31(e87c6):Core Attack Chain -> 32(e5c24):Core Attack Chain -> 33(99ba2):Core Attack Chain -> 34(5d92e):Core Attack Chain -> 35(a240a):Core Attack Chain -> 36(3075f):Core Attack Chain -> 37(bfadb):Core Attack Chain -> 38(d1598):Core Attack Chain -> 39(d6c88):Core Attack Chain -> 40(dcccc):Core Attack Chain -> 41(10f46):Core Attack Chain -> 42(1e7ec):Core Attack Chain -> 43(a444e):Core Attack Chain -> 44(9650a):Core Attack Chain -> 45(0b18d):Core Attack Chain -> 46(5c8bd):Core Attack Chain
Spyware,<body>@gui_Controller.py_slice.py,all_core,Core Attack Chain,7,0,1,0,40,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,40(dcccc):Core Attack Chain -> 41(10f46):Core Attack Chain -> 42(1e7ec):Core Attack Chain -> 43(a444e):Core Attack Chain -> 44(9650a):Core Attack Chain -> 45(0b18d):Core Attack Chain -> 46(5c8bd):Core Attack Chain
Spyware,<body>@keylogger.py_slice.py,all_core,Core Attack Chain,47,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(2ee4e):Core Attack Chain -> 1(84840):Core Attack Chain -> 2(7952d):Core Attack Chain -> 3(53c4a):Core Attack Chain -> 4(289d2):Core Attack Chain -> 5(d5db4):Core Attack Chain -> 6(21e7f):Core Attack Chain -> 7(47253):Core Attack Chain -> 8(3bac0):Core Attack Chain -> 9(401eb):Core Attack Chain -> 10(132bd):Core Attack Chain -> 11(e9d43):Core Attack Chain -> 12(c1f3c):Core Attack Chain -> 13(ba54c):Core Attack Chain -> 14(63413):Core Attack Chain -> 15(4ff70):Core Attack Chain -> 16(1d8cd):Core Attack Chain -> 17(7c2d0):Core Attack Chain -> 18(34e7a):Core Attack Chain -> 19(ce1f8):Core Attack Chain -> 20(46db8):Core Attack Chain -> 21(30e5c):Core Attack Chain -> 22(3700c):Core Attack Chain -> 23(5f55f):Core Attack Chain -> 24(93974):Core Attack Chain -> 25(3b7d3):Core Attack Chain -> 26(e91fb):Core Attack Chain -> 27(2498b):Core Attack Chain -> 28(9edb2):Core Attack Chain -> 29(8e66b):Core Attack Chain -> 30(318c9):Core Attack Chain -> 31(e87c6):Core Attack Chain -> 32(e5c24):Core Attack Chain -> 33(99ba2):Core Attack Chain -> 34(5d92e):Core Attack Chain -> 35(a240a):Core Attack Chain -> 36(3075f):Core Attack Chain -> 37(bfadb):Core Attack Chain -> 38(d1598):Core Attack Chain -> 39(d6c88):Core Attack Chain -> 40(dcccc):Core Attack Chain -> 41(10f46):Core Attack Chain -> 42(1e7ec):Core Attack Chain -> 43(a444e):Core Attack Chain -> 44(9650a):Core Attack Chain -> 45(0b18d):Core Attack Chain -> 46(5c8bd):Core Attack Chain
Spyware,<module>@Communication.py_slice.py,benign_or_undetermined_to_core,Core Attack Chain,18,1,1,0,11,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Undetermined -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,11(e9d43):Core Attack Chain -> 12(c1f3c):Core Attack Chain -> 13(ba54c):Core Attack Chain -> 14(63413):Undetermined -> 15(4ff70):Core Attack Chain -> 16(1d8cd):Core Attack Chain -> 17(7c2d0):Core Attack Chain -> 18(34e7a):Core Attack Chain -> 19(ce1f8):Core Attack Chain -> 20(46db8):Core Attack Chain -> 21(30e5c):Core Attack Chain -> 22(3700c):Core Attack Chain -> 23(5f55f):Core Attack Chain -> 24(93974):Core Attack Chain -> 25(3b7d3):Core Attack Chain -> 26(e91fb):Core Attack Chain -> 27(2498b):Core Attack Chain -> 28(9edb2):Core Attack Chain
Spyware,<module>@Configuration.py_slice.py,all_core,Core Attack Chain,18,0,1,0,15,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,15(4ff70):Core Attack Chain -> 16(1d8cd):Core Attack Chain -> 17(7c2d0):Core Attack Chain -> 18(34e7a):Core Attack Chain -> 19(ce1f8):Core Attack Chain -> 20(46db8):Core Attack Chain -> 21(30e5c):Core Attack Chain -> 22(3700c):Core Attack Chain -> 23(5f55f):Core Attack Chain -> 24(93974):Core Attack Chain -> 25(3b7d3):Core Attack Chain -> 26(e91fb):Core Attack Chain -> 27(2498b):Core Attack Chain -> 28(9edb2):Core Attack Chain -> 29(8e66b):Core Attack Chain -> 30(318c9):Core Attack Chain -> 31(e87c6):Core Attack Chain -> 32(e5c24):Core Attack Chain
Spyware,<module>@FileHandler.py_slice.py,all_benign_or_undetermined,Undetermined,1,1,0,0,,,0,Undetermined,7(47253):Undetermined
Spyware,<module>@Malware.py_slice.py,all_full,Full Attack Chain,42,0,0,1,,5,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,5(d5db4):Full Attack Chain -> 6(21e7f):Full Attack Chain -> 7(47253):Full Attack Chain -> 8(3bac0):Full Attack Chain -> 9(401eb):Full Attack Chain -> 10(132bd):Full Attack Chain -> 11(e9d43):Full Attack Chain -> 12(c1f3c):Full Attack Chain -> 13(ba54c):Full Attack Chain -> 14(63413):Full Attack Chain -> 15(4ff70):Full Attack Chain -> 16(1d8cd):Full Attack Chain -> 17(7c2d0):Full Attack Chain -> 18(34e7a):Full Attack Chain -> 19(ce1f8):Full Attack Chain -> 20(46db8):Full Attack Chain -> 21(30e5c):Full Attack Chain -> 22(3700c):Full Attack Chain -> 23(5f55f):Full Attack Chain -> 24(93974):Full Attack Chain -> 25(3b7d3):Full Attack Chain -> 26(e91fb):Full Attack Chain -> 27(2498b):Full Attack Chain -> 28(9edb2):Full Attack Chain -> 29(8e66b):Full Attack Chain -> 30(318c9):Full Attack Chain -> 31(e87c6):Full Attack Chain -> 32(e5c24):Full Attack Chain -> 33(99ba2):Full Attack Chain -> 34(5d92e):Full Attack Chain -> 35(a240a):Full Attack Chain -> 36(3075f):Full Attack Chain -> 37(bfadb):Full Attack Chain -> 38(d1598):Full Attack Chain -> 39(d6c88):Full Attack Chain -> 40(dcccc):Full Attack Chain -> 41(10f46):Full Attack Chain -> 42(1e7ec):Full Attack Chain -> 43(a444e):Full Attack Chain -> 44(9650a):Full Attack Chain -> 45(0b18d):Full Attack Chain -> 46(5c8bd):Full Attack Chain
Spyware,<module>@Screenshot.py_slice.py,all_benign_or_undetermined,Undetermined,5,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,0(2ee4e):Undetermined -> 1(84840):Undetermined -> 2(7952d):Undetermined -> 3(53c4a):Undetermined -> 5(d5db4):Undetermined
Spyware,<module>@WindowTracker.py_slice.py,all_core,Core Attack Chain,5,0,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,1(84840):Core Attack Chain -> 2(7952d):Core Attack Chain -> 3(53c4a):Core Attack Chain -> 4(289d2):Core Attack Chain -> 5(d5db4):Core Attack Chain
Spyware,<module>@command_test.py_slice.py,all_benign_or_undetermined,Undetermined,4,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined,5(d5db4):Undetermined -> 6(21e7f):Undetermined -> 7(47253):Undetermined -> 8(3bac0):Undetermined
Spyware,<module>@gui_FileExplorer.py_slice.py,all_benign_or_undetermined,Undetermined,2,1,0,0,,,0,Undetermined -> Undetermined,45(0b18d):Undetermined -> 46(5c8bd):Undetermined
Spyware,<module>@json_test.py_slice.py,all_benign_or_undetermined,Benign,29,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,10(132bd):Benign -> 11(e9d43):Benign -> 12(c1f3c):Benign -> 13(ba54c):Benign -> 14(63413):Benign -> 15(4ff70):Benign -> 16(1d8cd):Benign -> 17(7c2d0):Benign -> 18(34e7a):Benign -> 19(ce1f8):Benign -> 20(46db8):Benign -> 21(30e5c):Benign -> 22(3700c):Benign -> 23(5f55f):Benign -> 24(93974):Benign -> 25(3b7d3):Benign -> 26(e91fb):Benign -> 27(2498b):Benign -> 28(9edb2):Benign -> 29(8e66b):Benign -> 30(318c9):Benign -> 31(e87c6):Benign -> 32(e5c24):Benign -> 33(99ba2):Benign -> 34(5d92e):Benign -> 35(a240a):Benign -> 36(3075f):Benign -> 37(bfadb):Benign -> 38(d1598):Benign
Spyware,<module>@keylogger.py_slice.py,all_core,Core Attack Chain,5,0,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,1(84840):Core Attack Chain -> 2(7952d):Core Attack Chain -> 3(53c4a):Core Attack Chain -> 4(289d2):Core Attack Chain -> 5(d5db4):Core Attack Chain
Spyware,<module>@main.py_slice.py,all_full,Full Attack Chain,5,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(2ee4e):Full Attack Chain -> 1(84840):Full Attack Chain -> 2(7952d):Full Attack Chain -> 3(53c4a):Full Attack Chain -> 4(289d2):Full Attack Chain
Spyware,DiscoverDirectory@gui_FileExplorer.py_slice.py,all_benign_or_undetermined,Undetermined,2,1,0,0,,,0,Undetermined -> Undetermined,45(0b18d):Undetermined -> 46(5c8bd):Undetermined
Spyware,WriteToFile@gui_FileExplorer.py_slice.py,benign_or_undetermined_only,Benign,2,1,0,0,,,0,Benign -> Undetermined,45(0b18d):Benign -> 46(5c8bd):Undetermined
Spyware,executeShellCommand@Util.py_slice.py,all_benign_or_undetermined,Undetermined,16,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,9(401eb):Undetermined -> 10(132bd):Undetermined -> 11(e9d43):Undetermined -> 12(c1f3c):Undetermined -> 13(ba54c):Undetermined -> 14(63413):Undetermined -> 15(4ff70):Undetermined -> 16(1d8cd):Undetermined -> 17(7c2d0):Undetermined -> 18(34e7a):Undetermined -> 19(ce1f8):Undetermined -> 20(46db8):Undetermined -> 21(30e5c):Undetermined -> 22(3700c):Undetermined -> 23(5f55f):Undetermined -> 24(93974):Undetermined
TheWeirdVirus,<module>@VirusLoop.py_slice.py,all_core,Core Attack Chain,8,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(b118c):Core Attack Chain -> 1(da27e):Core Attack Chain -> 2(71a89):Core Attack Chain -> 3(eae2b):Core Attack Chain -> 4(f71c7):Core Attack Chain -> 5(e57d7):Core Attack Chain -> 6(60016):Core Attack Chain -> 7(f4649):Core Attack Chain
Trojan,<module>@trojan.py_slice.py,all_full,Full Attack Chain,3,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(17412):Full Attack Chain -> 1(f1bbe):Full Attack Chain -> 2(aa1f3):Full Attack Chain
Virus-Python,<module>@gimme_money.py_slice.py,benign_or_undetermined_to_core,Benign,7,1,1,0,2,,0,Benign -> Benign -> Core Attack Chain -> Core Attack Chain -> Undetermined -> Core Attack Chain -> Core Attack Chain,0(4eb33):Benign -> 1(2742b):Benign -> 2(47c8f):Core Attack Chain -> 3(d52ac):Core Attack Chain -> 4(95d00):Undetermined -> 5(2884d):Core Attack Chain -> 6(a27ae):Core Attack Chain
Virus-Python,<module>@unlocker.py_slice.py,benign_or_undetermined_to_core,Core Attack Chain,4,1,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Benign,1(2742b):Core Attack Chain -> 2(47c8f):Core Attack Chain -> 5(2884d):Core Attack Chain -> 6(a27ae):Benign
Virus000,<body>@aTTacKer.py_slice.py,all_full,Full Attack Chain,7,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(ea90b):Full Attack Chain -> 1(94bf5):Full Attack Chain -> 2(e7558):Full Attack Chain -> 3(ec220):Full Attack Chain -> 4(0fea8):Full Attack Chain -> 5(26784):Full Attack Chain -> 6(29176):Full Attack Chain
Virus000,<body>@viCtim.py_slice.py,all_full,Full Attack Chain,7,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(ea90b):Full Attack Chain -> 1(94bf5):Full Attack Chain -> 2(e7558):Full Attack Chain -> 3(ec220):Full Attack Chain -> 4(0fea8):Full Attack Chain -> 5(26784):Full Attack Chain -> 6(29176):Full Attack Chain
Virus000,<module>@aTTacKer.py_slice.py,all_core,Core Attack Chain,7,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(ea90b):Core Attack Chain -> 1(94bf5):Core Attack Chain -> 2(e7558):Core Attack Chain -> 3(ec220):Core Attack Chain -> 4(0fea8):Core Attack Chain -> 5(26784):Core Attack Chain -> 6(29176):Core Attack Chain
Virus000,<module>@viCtim.py_slice.py,all_core,Core Attack Chain,7,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(ea90b):Core Attack Chain -> 1(94bf5):Core Attack Chain -> 2(e7558):Core Attack Chain -> 3(ec220):Core Attack Chain -> 4(0fea8):Core Attack Chain -> 5(26784):Core Attack Chain -> 6(29176):Core Attack Chain
WannaHappy,<body>@blocker.py_slice.py,all_benign_or_undetermined,Benign,2,1,0,0,,,0,Benign -> Benign,4(6504c):Benign -> 5(ef915):Benign
WannaHappy,<module>@EXAMPLE-DJVU.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,5,0,Full Attack Chain,5(ef915):Full Attack Chain
WannaHappy,<module>@blocker.py_slice.py,all_benign_or_undetermined,Undetermined,2,1,0,0,,,0,Undetermined -> Undetermined,4(6504c):Undetermined -> 5(ef915):Undetermined
WannaHappy,<module>@decryptor.py_slice.py,all_benign_or_undetermined,Undetermined,4,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined,2(8e70e):Undetermined -> 3(f5d88):Undetermined -> 4(6504c):Undetermined -> 5(ef915):Undetermined
WannaHappy,<module>@main.py_slice.py,all_benign_or_undetermined,Undetermined,6,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,0(357a2):Undetermined -> 1(8e166):Undetermined -> 2(8e70e):Undetermined -> 3(f5d88):Undetermined -> 4(6504c):Undetermined -> 5(ef915):Undetermined
WannaHappy,<module>@scan.py_slice.py,all_benign_or_undetermined,Benign,5,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign,1(8e166):Benign -> 2(8e70e):Benign -> 3(f5d88):Benign -> 4(6504c):Benign -> 5(ef915):Benign
Wormy,<module>@wormy.py_slice.py,all_core,Core Attack Chain,4,0,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,1(d8da1):Core Attack Chain -> 2(1f19d):Core Attack Chain -> 3(0379f):Core Attack Chain -> 4(0a648):Core Attack Chain
backdoor,<body>@client.py_slice.py,benign_or_undetermined_to_full,Undetermined,3,1,0,1,,2,0,Undetermined -> Full Attack Chain -> Full Attack Chain,1(b94ad):Undetermined -> 2(904d3):Full Attack Chain -> 3(3ce22):Full Attack Chain
backdoor,<module>@client.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,3,0,Full Attack Chain,3(3ce22):Full Attack Chain
backdoor1,<module>@victim.py_slice.py,all_benign_or_undetermined,Undetermined,1,1,0,0,,,0,Undetermined,0(19f7b):Undetermined
backdoor2,<module>@reverse_shell.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,7,1,1,1,2,6,0,Undetermined -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain -> Full Attack Chain,1(4982e):Undetermined -> 2(003bd):Core Attack Chain -> 3(ce157):Core Attack Chain -> 4(15433):Core Attack Chain -> 5(8216c):Core Attack Chain -> 6(faa7c):Full Attack Chain -> 7(e1fd3):Full Attack Chain
backdoor3,<module>@client.py_slice.py,all_benign_or_undetermined,Undetermined,4,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined,0(74d2c):Undetermined -> 1(0e62c):Undetermined -> 2(3e05d):Undetermined -> 3(c5ce8):Undetermined
beep,<module>@virus.py_slice.py,benign_or_undetermined_to_full_then_core,Benign,13,1,1,1,7,1,0,Benign -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Core Attack Chain -> Full Attack Chain -> Full Attack Chain -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain,0(244fc):Benign -> 1(aac79):Full Attack Chain -> 2(01a62):Full Attack Chain -> 3(a6a72):Full Attack Chain -> 4(6ca31):Full Attack Chain -> 5(55be7):Full Attack Chain -> 6(53e58):Full Attack Chain -> 7(1ade8):Core Attack Chain -> 8(77881):Full Attack Chain -> 9(beae0):Full Attack Chain -> 10(9719c):Core Attack Chain -> 11(6a815):Core Attack Chain -> 12(41a8e):Full Attack Chain
crypto-clipper,<module>@main.py_slice.py,all_full,Full Attack Chain,5,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(dfe2b):Full Attack Chain -> 1(868ca):Full Attack Chain -> 2(ca07b):Full Attack Chain -> 3(f9abe):Full Attack Chain -> 4(299de):Full Attack Chain
crypto-clipper,<module>@uninstaller.py_slice.py,all_benign_or_undetermined,Benign,5,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign,0(dfe2b):Benign -> 1(868ca):Benign -> 2(ca07b):Benign -> 3(f9abe):Benign -> 4(299de):Benign
dojo6oct16,<body>@infector.py_slice.py,all_full,Full Attack Chain,8,0,0,1,,10,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,10(1f053):Full Attack Chain -> 11(502e1):Full Attack Chain -> 12(84ec1):Full Attack Chain -> 13(c2083):Full Attack Chain -> 14(0098c):Full Attack Chain -> 15(36a16):Full Attack Chain -> 16(df504):Full Attack Chain -> 17(af251):Full Attack Chain
